zone_id,num_pr_sites,nearest_pr_distance_m,coverage_score,weighted_accessibility,zone_population,has_coverage,coverage_score_raw,coverage_score_normalized
470650116003,42,1280.166423011905,21.005094223627694,39.37200754852704,1357.0,True,356.01755633639004,21.005094223627694
470650116004,30,2167.6495480486865,12.379765608543106,39.486898936015585,344.0,True,209.82595236412206,12.379765608543106
470650116005,29,1939.6260900891523,14.88028803959084,39.533121300995035,651.0,True,252.20757065101188,14.88028803959084
470650116006,27,1811.8291296929112,16.444821263299616,39.49047727108686,1703.0,True,278.72500919148496,16.444821263299616
470650117001,45,604.7186826431167,28.898119589843667,39.93177264278065,1201.0,True,489.797275344765,28.898119589843667
470650117002,46,884.4203644193462,31.151198070121183,40.543361707424076,972.0,True,527.9849400247083,31.151198070121183
470650117003,49,699.0765782788968,38.059377274177855,41.46780443074357,1418.0,True,645.0723976089555,38.059377274177855
470650117004,41,1357.7460466408372,28.62828072084205,41.127512659649355,893.0,True,485.2237479078602,28.62828072084205
470650118001,30,2021.8190566142696,13.925728558342007,40.821987470343295,1126.0,True,236.0286413744333,13.925728558342007
470650118002,46,2259.36401863772,26.524442663154364,42.158496812473885,999.0,True,449.5655748831971,26.524442663154364
470650118003,36,2033.277432652985,20.431831237635222,40.63708541632927,609.0,True,346.30126155388115,20.431831237635222
470650118004,26,1778.1645685214073,17.991472269944218,39.58927331835767,1371.0,True,304.9393601498084,17.991472269944218
470650118005,23,2516.5687498047837,12.054651462293096,39.500439430304205,777.0,True,204.31555842605906,12.054651462293096
470650118006,27,2411.857326008178,10.141371851011836,39.817996821160804,2201.0,True,171.88718059805652,10.141371851011836
470650119001,62,1221.7024692253835,47.09531091153154,43.056583580933975,648.0,True,798.2233893893134,47.09531091153154
470650119002,55,1696.698438698355,38.43796720198828,42.863166203604685,983.0,True,651.4891582060599,38.43796720198828
470650120001,25,1962.717440138493,11.766565786520593,42.67516291386342,1169.0,True,199.43276393763085,11.766565786520593
470650120002,19,3203.7044436291867,4.762972789759593,43.20985075828059,943.0,True,80.72812792239273,4.762972789759593
470650121001,14,2372.7754430865857,1.6987472181542527,37.528169836005745,1346.0,True,28.792245681060706,1.6987472181542527
470650121002,30,462.02126670473825,6.717084895428966,43.76585018981452,1541.0,True,113.8485800023081,6.717084895428966
470650121003,18,1444.966472417504,2.641095941944584,43.46145937829109,1620.0,True,44.76421354222691,2.641095941944584
470650121004,12,2121.901666086931,0.0,0.0,435.0,True,0.0,0.0
470650121005,6,2563.4966421524578,0.0,0.0,1471.0,True,0.0,0.0
470650122001,69,94.3806108047574,52.1568348344932,42.319154215786696,868.0,True,884.0116919413681,52.1568348344932
470650122002,73,768.9261426129756,58.63366811300167,44.22207542309782,73.0,True,993.7882219613587,58.63366811300167
470650122003,71,911.1482918460027,71.77363440938176,47.214891137384,1010.0,True,1216.4988959233742,71.77363440938176
470650123001,67,1102.7926401032169,40.647173506723405,39.59595834282395,1744.0,True,688.9332287577657,40.647173506723405
470650123002,62,511.47746620670614,21.728552944956874,33.26729951388578,678.0,True,368.2795344706344,21.728552944956874
470650123003,71,616.9921780734157,40.607126293085706,38.29582975934981,2158.0,True,688.2544643120754,40.607126293085706
470650124001,76,873.3020777407719,94.55258697064059,56.61816559929291,1319.0,True,1602.5817642229927,94.55258697064059
470650124002,78,433.15382003241865,99.64507157585476,56.0842846585076,1385.0,True,1688.8948226423952,99.64507157585476
470650124003,76,836.7767537191,93.313393570417,56.88156799423071,1361.0,True,1581.5785446478321,93.313393570417
470650124004,78,647.7847672856175,97.61249103954161,57.20176767986559,1971.0,True,1654.4444008594196,97.61249103954161
470659801001,76,300.7451814755287,29.297090304654112,35.58616763590445,0.0,True,496.5594720492588,29.297090304654112
470659802001,48,730.5633882038691,22.316204483403006,29.7778219177199,0.0,True,378.23970234550995,22.316204483403006
470659802002,36,1601.5544962816846,9.36238254825425,28.56043316151865,0.0,True,158.68400878519296,9.36238254825425
470659802003,37,1964.31738803348,14.19863480952159,30.179066079472967,0.0,True,240.65415819523338,14.19863480952159
130470301001,0,9999.0,0.0,0.0,895.0,False,0.0,0.0
130470301002,0,9999.0,0.0,0.0,1305.0,False,0.0,0.0
130470301003,0,9999.0,0.0,0.0,1417.0,False,0.0,0.0
